timestamp,cash,unrealized_pnl,realized_pnl,total_fees,equity
2022-02-08T02:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T02:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T02:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T02:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T02:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T02:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T02:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T03:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T03:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T03:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T03:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T03:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T03:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T03:00:00+00:00,10000.0,0.0,0.0,0.0,10000.0
2022-02-08T04:00:00+00:00,9999.88,0.0,0.0,0.12000000000000001,9999.88
2022-02-08T04:00:00+00:00,9999.759999999998,0.0,0.0,0.24000000000000002,9999.759999999998
2022-02-08T04:00:00+00:00,9999.759999999998,0.0,0.0,0.24000000000000002,9999.759999999998
2022-02-08T04:00:00+00:00,9999.639999999998,0.0,0.0,0.36000000000000004,9999.639999999998
2022-02-08T04:00:00+00:00,9999.639999999998,0.0,0.0,0.36000000000000004,9999.639999999998
2022-02-08T04:00:00+00:00,9999.519999999997,0.0,0.0,0.4800000000000001,9999.519999999997
2022-02-08T04:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T05:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T05:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T05:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T05:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T05:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T05:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T05:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T06:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T06:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T06:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T06:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
2022-02-08T06:00:00+00:00,9999.399999999996,0.0,0.0,0.6000000000000001,9999.399999999996
