symbol,market_type,side,entry_timestamp,exit_timestamp,quantity,entry_price,exit_price,entry_fees,exit_fees,pnl,duration_seconds
ALICEUSDT,FUTURE,SHORT,2022-02-26T18:00:00+00:00,2022-02-27T02:00:00+00:00,10.448075444012753,7.268,6.723,0.015187322465416937,0.014048482242019546,5.664965312279513,28800.0
ALICEUSDT,SPOT,SHORT,2022-02-27T02:00:00+00:00,2022-03-01T10:00:00+00:00,4.426236619054331,6.723,7.466,0.02975758878990227,0.03304628259785963,-3.351497679345131,201600.0
ALICEUSDT,FUTURE,LONG,2022-02-27T02:00:00+00:00,2022-03-01T10:00:00+00:00,4.426236619054331,6.723,7.466,0.005951517757980454,0.006609256519571927,3.276133033679817,201600.0
1000SHIBUSDT,SPOT,SHORT,2022-02-20T06:00:00+00:00,2022-03-01T14:00:00+00:00,348.7311569402118,0.025522,0.027897,0.008900316587428084,0.009728553085161091,-0.8468653674055929,806400.0
1000SHIBUSDT,SPOT,SHORT,2022-03-01T10:00:00+00:00,2022-03-01T14:00:00+00:00,3235.8836761959674,0.025903,0.027897,0.08381909486450415,0.09027144691483892,-6.626442592114111,14400.0
1000SHIBUSDT,FUTURE,LONG,2022-02-20T06:00:00+00:00,2022-03-01T14:00:00+00:00,348.7311569402118,0.025522,0.027897,0.001780063317485616,0.001945710617032218,0.824510723798486,806400.0
1000SHIBUSDT,FUTURE,LONG,2022-03-01T10:00:00+00:00,2022-03-01T14:00:00+00:00,3235.8836761959674,0.025903,0.027897,0.01676381897290083,0.018054289382967784,6.417533941978899,14400.0
ALICEUSDT,SPOT,LONG,2022-03-01T10:00:00+00:00,2022-03-01T14:00:00+00:00,8.967816421395709,7.466,7.835,0.06695371740214037,0.07026284166163538,3.171907700431239,14400.0
ALICEUSDT,FUTURE,SHORT,2022-03-01T10:00:00+00:00,2022-03-01T14:00:00+00:00,8.967816421395709,7.466,7.835,0.013390743480428072,0.014052568332327075,-3.3365675713077696,14400.0
ALICEUSDT,SPOT,SHORT,2022-03-01T14:00:00+00:00,2022-03-02T10:00:00+00:00,3.795425442037603,7.835,7.646,0.029737158338364628,0.029019822929819514,0.658578427276923,72000.0
ALICEUSDT,SPOT,SHORT,2022-03-01T15:00:00+00:00,2022-03-02T10:00:00+00:00,9.283308536513273,7.631,7.646,0.07084092744213279,0.07098017707018049,-0.2810707325600094,68400.0
ALICEUSDT,FUTURE,LONG,2022-03-01T14:00:00+00:00,2022-03-02T10:00:00+00:00,3.795425442037603,7.835,7.646,0.005947431667672925,0.005803964585963902,-0.729086804798744,72000.0
ALICEUSDT,FUTURE,LONG,2022-03-01T15:00:00+00:00,2022-03-02T10:00:00+00:00,9.283308536513273,7.631,7.646,0.014168185488426558,0.014196035414036098,0.11088540714523347,68400.0
ADAUSDT,SPOT,SHORT,2022-02-26T19:00:00+00:00,2022-03-03T02:00:00+00:00,3.075549988405484,0.8953,0.9349,0.002753539904619434,0.0028753316841602875,-0.1274206511296368,370800.0
ADAUSDT,SPOT,SHORT,2022-03-02T10:00:00+00:00,2022-03-03T02:00:00+00:00,103.88776159572116,0.9559,0.9349,0.09930631130934986,0.09712466831583971,1.9852120138849567,57600.0
ADAUSDT,FUTURE,LONG,2022-02-26T19:00:00+00:00,2022-03-03T02:00:00+00:00,3.075549988405484,0.8953,0.9349,0.0005507079809238848,0.0005750663368320574,0.12066600522310114,370800.0
ADAUSDT,FUTURE,LONG,2022-03-02T10:00:00+00:00,2022-03-03T02:00:00+00:00,103.88776159572116,0.9559,0.9349,0.01986126226186997,0.019424933663167943,-2.2209291894351844,57600.0
ALICEUSDT,SPOT,SHORT,2022-03-01T15:00:00+00:00,2022-03-05T22:00:00+00:00,3.8211338694623525,7.631,6.847,0.02915907255786722,0.026163303604208727,2.9404465774964077,370800.0
ALICEUSDT,SPOT,SHORT,2022-03-03T02:00:00+00:00,2022-03-05T22:00:00+00:00,10.783802599064009,7.395,6.847,0.07974622022007834,0.07383669639579128,5.755940907671198,244800.0
ALICEUSDT,FUTURE,LONG,2022-03-01T15:00:00+00:00,2022-03-05T22:00:00+00:00,3.8211338694623525,7.631,6.847,0.005831814511573443,0.005232660720841746,-3.006833428890899,370800.0
ALICEUSDT,FUTURE,LONG,2022-03-03T02:00:00+00:00,2022-03-05T22:00:00+00:00,10.783802599064009,7.395,6.847,0.015949244044015667,0.014767339279158255,-5.940240407610243,244800.0
ADAUSDT,SPOT,SHORT,2022-03-02T10:00:00+00:00,2022-03-06T06:00:00+00:00,0.725691694371946,0.9559,0.8536,0.000693688690650146,0.0006194504303158933,0.07292512121328401,331200.0
ADAUSDT,SPOT,SHORT,2022-03-02T11:00:00+00:00,2022-03-06T06:00:00+00:00,103.72368011617053,0.9641,0.8536,0.1,0.08853853334716318,11.272928119489674,327600.0
ADAUSDT,SPOT,SHORT,2022-03-05T22:00:00+00:00,2022-03-06T06:00:00+00:00,12.701518536224157,0.8636,0.8536,0.010969031407883183,0.010842016222520942,0.10520413773183755,28800.0
ADAUSDT,FUTURE,LONG,2022-03-02T10:00:00+00:00,2022-03-06T06:00:00+00:00,0.725691694371946,0.9559,0.8536,0.0001387377381300292,0.00012389008606317865,-0.07450088815844325,331200.0
ADAUSDT,FUTURE,LONG,2022-03-02T11:00:00+00:00,2022-03-06T06:00:00+00:00,103.72368011617053,0.9641,0.8536,0.02,0.017707706669432634,-11.499174359506268,327600.0
ADAUSDT,FUTURE,LONG,2022-03-05T22:00:00+00:00,2022-03-06T06:00:00+00:00,12.701518536224157,0.8636,0.8536,0.002193806281576636,0.002168403244504187,-0.1313773948883225,28800.0
ALICEUSDT,SPOT,SHORT,2022-03-03T02:00:00+00:00,2022-03-06T18:00:00+00:00,2.7388478404221317,7.395,6.584,0.02025377977992167,0.018032574181339314,2.1829192446210874,316800.0
ALICEUSDT,SPOT,SHORT,2022-03-06T06:00:00+00:00,2022-03-06T18:00:00+00:00,12.449487518022584,6.728,6.584,0.08376015202125596,0.08196742581866069,1.6269986247553372,43200.0
ALICEUSDT,FUTURE,LONG,2022-03-03T02:00:00+00:00,2022-03-06T18:00:00+00:00,2.7388478404221317,7.395,6.584,0.004050755955984333,0.003606514836267863,-2.2288628693746007,316800.0
ALICEUSDT,FUTURE,LONG,2022-03-06T06:00:00+00:00,2022-03-06T18:00:00+00:00,12.449487518022584,6.728,6.584,0.01675203040425119,0.01639348516373214,-1.8258717181632371,43200.0
AAVEUSDT,SPOT,LONG,2022-02-18T10:00:00+00:00,2022-03-25T18:00:00+00:00,0.5826583181473026,153.39,163.19,0.08937395942061474,0.09508401093845832,5.525593547484499,3052800.0
AAVEUSDT,FUTURE,SHORT,2022-02-18T10:00:00+00:00,2022-03-25T18:00:00+00:00,0.5826583181473026,153.39,163.19,0.01787479188412295,0.019016802187691664,-5.746943111915387,3052800.0
ADAUSDT,SPOT,SHORT,2022-03-05T22:00:00+00:00,2022-03-25T18:00:00+00:00,91.55832265152902,0.8636,1.0922,0.07906976744186046,0.1,-21.1093023255814,1713600.0
ADAUSDT,FUTURE,LONG,2022-03-05T22:00:00+00:00,2022-03-25T18:00:00+00:00,91.55832265152902,0.8636,1.0922,0.015813953488372095,0.02,20.894418604651165,1713600.0
AAVEUSDT,SPOT,SHORT,2022-03-25T18:00:00+00:00,2022-03-30T09:00:00+00:00,0.03012432784816277,163.19,238.29,0.004915989061541684,0.007178326082938707,-2.274431336541504,399600.0
AAVEUSDT,SPOT,SHORT,2022-03-25T19:00:00+00:00,2022-03-30T09:00:00+00:00,0.3895323929542209,165.33,238.29,0.06440139052712135,0.0928216739170613,-28.577506454384128,396000.0
AAVEUSDT,FUTURE,LONG,2022-03-25T18:00:00+00:00,2022-03-30T09:00:00+00:00,0.03012432784816277,163.19,238.29,0.0009831978123083368,0.0014356652165877413,2.2599181583681274,399600.0
AAVEUSDT,FUTURE,LONG,2022-03-25T19:00:00+00:00,2022-03-30T09:00:00+00:00,0.3895323929542209,165.33,238.29,0.01288027810542427,0.01856433478341226,28.38883877705111,396000.0
ADAUSDT,SPOT,SHORT,2022-03-05T22:00:00+00:00,2022-03-31T18:00:00+00:00,11.534508048004113,0.8636,1.1507,0.009961201150256352,0.013272758410838335,-3.3347912201430763,2232000.0
ADAUSDT,SPOT,SHORT,2022-03-06T18:00:00+00:00,2022-03-31T18:00:00+00:00,75.36911583311172,0.8406,1.1507,0.06335527876931372,0.08672724158916167,-23.522045340206425,2160000.0
ADAUSDT,FUTURE,LONG,2022-03-05T22:00:00+00:00,2022-03-31T18:00:00+00:00,11.534508048004113,0.8636,1.1507,0.001992240230051269,0.0026545516821676668,3.3069104686697623,2232000.0
ADAUSDT,FUTURE,LONG,2022-03-06T18:00:00+00:00,2022-03-31T18:00:00+00:00,75.36911583311172,0.8406,1.1507,0.012671055753862744,0.017345448317832333,23.34194631577625,2160000.0
ALGOUSDT,SPOT,LONG,2022-02-08T04:00:00+00:00,2022-03-31T18:00:00+00:00,92.93680297397769,1.076,0.9207,0.1,0.08556691449814126,-14.618652416356886,4456800.0
ALGOUSDT,FUTURE,SHORT,2022-02-08T04:00:00+00:00,2022-03-31T18:00:00+00:00,92.93680297397769,1.076,0.9207,0.02,0.01711338289962825,14.395972118959117,4456800.0
1000XECUSDT,SPOT,LONG,2022-02-08T04:00:00+00:00,2022-04-02T18:00:00+00:00,784.5598619174643,0.09439,0.12746,0.07405460536638946,0.1,25.771340028244147,4629600.0
1000XECUSDT,FUTURE,SHORT,2022-02-08T04:00:00+00:00,2022-04-02T18:00:00+00:00,784.5598619174643,0.09439,0.12746,0.014810921073277892,0.02,-25.980205554683813,4629600.0
ALGOUSDT,SPOT,SHORT,2022-03-31T18:00:00+00:00,2022-04-02T18:00:00+00:00,15.676208864840603,0.9207,0.9472,0.014433085501858747,0.014848505036777022,-0.444701125456913,172800.0
ALGOUSDT,FUTURE,LONG,2022-03-31T18:00:00+00:00,2022-04-02T18:00:00+00:00,15.676208864840603,0.9207,0.9472,0.00288661710037175,0.0029697010073554044,0.4095632168105501,172800.0
1000XECUSDT,SPOT,LONG,2022-02-08T04:00:00+00:00,2022-04-02T19:00:00+00:00,274.8744001865721,0.09439,0.12678,0.02594539463361055,0.03484857645565361,8.842387850953806,4633200.0
1000XECUSDT,FUTURE,SHORT,2022-02-08T04:00:00+00:00,2022-04-02T19:00:00+00:00,274.8744001865721,0.09439,0.12678,0.0051890789267221085,0.0069697152911307216,-8.915340616260924,4633200.0
1000XECUSDT,SPOT,SHORT,2022-04-02T19:00:00+00:00,2022-04-04T10:00:00+00:00,513.8935442841646,0.12678,0.11026,0.06515142354434639,0.056661902192771986,8.367708025837285,140400.0
1000XECUSDT,FUTURE,LONG,2022-04-02T19:00:00+00:00,2022-04-04T10:00:00+00:00,513.8935442841646,0.12678,0.11026,0.013030284708869279,0.011332380438554397,-8.513884016721827,140400.0
1000XECUSDT,SPOT,LONG,2022-04-04T10:00:00+00:00,2022-04-05T10:00:00+00:00,393.05367138788336,0.11026,0.11203,0.04333809780722802,0.04403380280558458,0.608333097743744,86400.0
1000XECUSDT,FUTURE,SHORT,2022-04-04T10:00:00+00:00,2022-04-05T10:00:00+00:00,393.05367138788336,0.11026,0.11203,0.008667619561445603,0.008806760561116915,-0.713179378479119,86400.0
ADAUSDT,SPOT,SHORT,2022-03-06T18:00:00+00:00,2022-04-05T10:00:00+00:00,43.5935298961293,0.8406,1.1991,0.03664472123068628,0.05227300169844865,-15.71719819069149,2563200.0
ADAUSDT,SPOT,SHORT,2022-03-30T09:00:00+00:00,2022-04-05T10:00:00+00:00,39.802350347386664,1.1999,1.1991,0.047758840181829264,0.04772699830155135,-0.06364395820547479,522000.0
ADAUSDT,FUTURE,LONG,2022-03-06T18:00:00+00:00,2022-04-05T10:00:00+00:00,43.5935298961293,0.8406,1.1991,0.007328944246137257,0.01045460033968973,15.610496923176528,2563200.0
ADAUSDT,FUTURE,LONG,2022-03-30T09:00:00+00:00,2022-04-05T10:00:00+00:00,39.802350347386664,1.1999,1.1991,0.009551768036365852,0.00954539966031027,-0.050939047974581944,522000.0
1000XECUSDT,SPOT,SHORT,2022-04-05T10:00:00+00:00,2022-04-06T10:00:00+00:00,499.56437734906206,0.11203,0.11011,0.055966197194415424,0.05500703358990522,0.848190373725881,86400.0
1000XECUSDT,SPOT,SHORT,2022-04-05T11:00:00+00:00,2022-04-06T10:00:00+00:00,408.6183490154825,0.11418,0.11011,0.046656043090587795,0.04499296641009479,1.571427670992333,82800.0
1000XECUSDT,FUTURE,LONG,2022-04-05T10:00:00+00:00,2022-04-06T10:00:00+00:00,499.56437734906206,0.11203,0.11011,0.011193239438883085,0.011001406717981044,-0.9813582506670657,86400.0
1000XECUSDT,FUTURE,LONG,2022-04-05T11:00:00+00:00,2022-04-06T10:00:00+00:00,408.6183490154825,0.11418,0.11011,0.00933120861811756,0.008998593282018956,-1.681406482393152,82800.0
1000XECUSDT,SPOT,SHORT,2022-04-05T11:00:00+00:00,2022-04-08T06:00:00+00:00,467.1917753495551,0.11418,0.10551,0.05334395690941221,0.04929340421713156,3.947915331154098,241200.0
1000XECUSDT,SPOT,SHORT,2022-04-07T18:00:00+00:00,2022-04-08T06:00:00+00:00,480.58568650240204,0.10251,0.10551,0.04926483872336124,0.050706595782868444,-1.541728494013437,43200.0
1000XECUSDT,FUTURE,LONG,2022-04-05T11:00:00+00:00,2022-04-08T06:00:00+00:00,467.1917753495551,0.11418,0.10551,0.010668791381882441,0.009858680843426311,-4.0710801645059504,241200.0
1000XECUSDT,FUTURE,LONG,2022-04-07T18:00:00+00:00,2022-04-08T06:00:00+00:00,480.58568650240204,0.10251,0.10551,0.009852967744672246,0.010141319156573689,1.4217627726059614,43200.0
1INCHUSDT,SPOT,LONG,2022-04-07T18:00:00+00:00,2022-04-08T06:00:00+00:00,59.998800023999515,1.6292,1.6667,0.0977500449991,0.1,2.052204955900887,43200.0
1INCHUSDT,FUTURE,SHORT,2022-04-07T18:00:00+00:00,2022-04-08T06:00:00+00:00,59.998800023999515,1.6292,1.6667,0.019550008999820002,0.02,-2.2895050098998073,43200.0
1INCHUSDT,SPOT,LONG,2022-04-07T18:00:00+00:00,2022-04-08T07:00:00+00:00,1.3810182917382718,1.6292,1.6724,0.0022499550009000002,0.002309614991103086,0.055100420211090434,46800.0
1INCHUSDT,FUTURE,SHORT,2022-04-07T18:00:00+00:00,2022-04-08T07:00:00+00:00,1.3810182917382718,1.6292,1.6724,0.00044999100017999866,0.0004619229982206172,-0.06057190420149413,46800.0
ADAUSDT,SPOT,SHORT,2022-03-30T09:00:00+00:00,2022-04-09T06:00:00+00:00,43.537928009143045,1.1999,1.0365,0.05224115981817074,0.04512706238147676,7.016729214494325,853200.0
ADAUSDT,SPOT,SHORT,2022-03-30T10:00:00+00:00,2022-04-09T06:00:00+00:00,52.94060551714736,1.1915,1.0365,0.06307873147368108,0.05487293761852324,8.08784218606564,849600.0
ADAUSDT,FUTURE,LONG,2022-03-30T09:00:00+00:00,2022-04-09T06:00:00+00:00,43.537928009143045,1.1999,1.0365,0.010448231963634149,0.009025412476295352,-7.133571081133902,853200.0
ADAUSDT,FUTURE,LONG,2022-03-30T10:00:00+00:00,2022-04-09T06:00:00+00:00,52.94060551714736,1.1915,1.0365,0.012615746294736215,0.010974587523704648,-8.229384188976285,849600.0
1000XECUSDT,SPOT,SHORT,2022-04-07T18:00:00+00:00,2022-04-09T10:00:00+00:00,494.9288974406279,0.10251,0.10106,0.05073516127663877,0.05001751437534986,0.6168942256369252,144000.0
1000XECUSDT,SPOT,SHORT,2022-04-09T06:00:00+00:00,2022-04-09T10:00:00+00:00,494.58228403572275,0.10266,0.10106,0.050773817279107306,0.049982485624650144,0.690575351553401,14400.0
1000XECUSDT,FUTURE,LONG,2022-04-07T18:00:00+00:00,2022-04-09T10:00:00+00:00,494.9288974406279,0.10251,0.10106,0.010147032255327754,0.010003502875069972,-0.7377974364193116,144000.0
1000XECUSDT,FUTURE,LONG,2022-04-09T06:00:00+00:00,2022-04-09T10:00:00+00:00,494.58228403572275,0.10266,0.10106,0.010154763455821461,0.009996497124930028,-0.8114829150379099,14400.0
ADAUSDT,SPOT,SHORT,2022-03-30T10:00:00+00:00,2022-04-26T10:00:00+00:00,30.98721655586985,1.1915,0.8886,0.036921268526318926,0.027535240631545943,9.321571385615115,2332800.0
ADAUSDT,SPOT,SHORT,2022-04-04T10:00:00+00:00,2022-04-26T10:00:00+00:00,81.54935783080583,1.2028,0.8886,0.09808756759889327,0.07246475936845406,25.45225590347186,1900800.0
ADAUSDT,FUTURE,LONG,2022-03-30T10:00:00+00:00,2022-04-26T10:00:00+00:00,30.98721655586985,1.1915,0.8886,0.007384253705263785,0.005507048126309188,-9.398919196604552,2332800.0
ADAUSDT,FUTURE,LONG,2022-04-04T10:00:00+00:00,2022-04-26T10:00:00+00:00,81.54935783080583,1.2028,0.8886,0.019617513519778654,0.014492951873690811,-25.656918695832676,1900800.0
ALGOUSDT,SPOT,LONG,2022-04-02T18:00:00+00:00,2022-04-26T10:00:00+00:00,89.89811545948372,0.9472,0.7122,0.08515149496322298,0.06402543783024432,-21.275234065772143,2044800.0
ALGOUSDT,FUTURE,SHORT,2022-04-02T18:00:00+00:00,2022-04-26T10:00:00+00:00,89.89811545948372,0.9472,0.7122,0.017030298992644598,0.012805087566048864,21.096221746419978,2044800.0
ALGOUSDT,SPOT,SHORT,2022-04-26T10:00:00+00:00,2022-04-26T14:00:00+00:00,50.511881732316326,0.7122,0.702,0.03597456216975568,0.03545934097608606,0.44378729052378973,14400.0
ALGOUSDT,FUTURE,LONG,2022-04-26T10:00:00+00:00,2022-04-26T14:00:00+00:00,50.511881732316326,0.7122,0.702,0.007194912433951137,0.007091868195217212,-0.5295079742987998,14400.0
ADAUSDT,SPOT,SHORT,2022-04-04T10:00:00+00:00,2022-04-26T18:00:00+00:00,1.5899837056091997,1.2028,0.8398,0.0019124324011067506,0.001335268315970606,0.5739163844190622,1929600.0
ADAUSDT,SPOT,SHORT,2022-04-04T11:00:00+00:00,2022-04-26T18:00:00+00:00,83.31250520703158,1.2003,0.8398,0.1,0.06996584187286511,29.86419228526201,1926000.0
ADAUSDT,SPOT,SHORT,2022-04-06T10:00:00+00:00,2022-04-26T18:00:00+00:00,34.17348155651855,1.1448,0.8398,0.039121801685902444,0.02869888981116428,10.355091183241093,1756800.0
